REGIAO:;N
UF:;AP
ESTACAO:;PORTO GRANDE
CODIGO (WMO):;A244
LATITUDE:;,69416666
LONGITUDE:;-51,40388888
ALTITUDE:;84,8
DATA DE FUNDACAO:;17/09/08
Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);
2025/02/21;1900 UTC;0;999,7;1000,5;999,7;2765,8;29,7;;30,9;29,4;1,3;;15;;;20;6,8;3,5;
2025/02/21;2000 UTC;0;999,2;999,7;999,2;1723,6;29,5;;30,6;29,4;;;;;;29;6,8;3,5;
2025/02/21;2100 UTC;0;999,6;999,6;999,2;828,1;28,1;;29,9;28,1;;;;;;34;6,8;3,5;
2025/02/21;2200 UTC;0;1000,2;1000,2;999,6;64,6;26,5;;28,1;26,5;;;7;;;347;6,6;1,6;
2025/02/21;2300 UTC;0;1001,2;1001,2;1000,2;;26,1;;26,5;26,1;;;7;;;63;3,4;1,7;
2025/02/22;0000 UTC;0;1002,6;1002,6;1001,2;;25,9;;26,2;25,9;;;7;;;80;3,6;1,2;
2025/02/22;0100 UTC;0;1003,5;1003,5;1002,6;;25,6;;25,9;25,6;;;7;;;62;4,5;1,9;
2025/02/22;0200 UTC;0;1003,8;1003,8;1003,5;;25,2;;25,6;25,2;;;7;;7;67;4,5;1,7;
2025/02/22;0300 UTC;0;1003,7;1004;1003,7;;25;;25,2;25;;;7;;;62;3,6;,9;
2025/02/22;0400 UTC;0;1003,4;1003,8;1003,4;;24,6;;25;24,6;;;;;;67;2;,6;
2025/02/22;0500 UTC;0;1003;1003,4;1003;;24,5;;24,6;24,5;;;;;;97;1,1;,5;
2025/02/22;0600 UTC;0;1002,6;1003;1002,6;;24,3;;24,5;24,3;;;;;;155;1;,3;
2025/02/22;0700 UTC;0;1002,1;1002,6;1002;;23,9;;24,3;23,9;;;;;;282;1,1;,3;
2025/02/22;0800 UTC;0;1002,1;1002,2;1002,1;;23,8;;24;23,7;;;7;;;279;1,4;,4;
2025/02/22;0900 UTC;0;1002,7;1002,7;1002,1;;23,8;;23,8;23,7;;;;;;240;1,1;,6;
2025/02/22;1000 UTC;0;1002,8;1002,8;1002,6;12,1;23,6;;23,8;23,6;;;;;;227;1,2;,7;
2025/02/22;1100 UTC;0;1003,4;1003,4;1002,8;299,2;24,1;;24,2;23,6;;;;;;342;1,8;,9;
2025/02/22;1200 UTC;0;1004,4;1004,4;1003,4;748;25,5;;25,5;24,1;;;;;;352;3,5;2;
2025/02/22;1300 UTC;0;1004,7;1004,8;1004,4;1578,1;27,4;;27,6;25,4;;;;;;31;4,2;1,2;
2025/02/22;1400 UTC;,6;1004,5;1005;1004,5;1281,3;27,7;;27,9;26,6;;;;;;75;6,4;1,4;
2025/02/22;1500 UTC;0;1003,6;1004,5;1003,6;1989,9;29;;29;27,5;;;;;;107;3,4;,9;
2025/02/22;1600 UTC;0;1002,7;1003,6;1002,7;2157,2;27,9;;29,5;27,6;;;;;;37;7,7;3,2;
2025/02/22;1700 UTC;0;1001,7;1002,7;1001,7;2576,4;28;;28,4;27,5;;;;;;14;7,7;3,2;
2025/02/22;1800 UTC;0;1000,9;1001,7;1000,9;3077,9;28,7;;29,8;27,6;;;;;;24;6,9;3,1;
2025/02/22;1900 UTC;0;1000,1;1000,8;1000,1;1770,4;28,8;;28,8;28,1;;;7;;;52;5,7;1,9;
2025/02/22;2000 UTC;0;1000,1;1000,3;1000;1091,6;28,4;;29,1;28,3;;;7;;;71;4,3;2,2;
2025/02/22;2100 UTC;0;1000,1;1000,1;999,9;311,1;26,8;;28,4;26,8;;;;;;59;6,1;2,8;
2025/02/22;2200 UTC;0;1000,3;1000,5;1000,1;34,7;25,7;;26,8;25,7;;;;;;48;6,1;1,9;
2025/02/22;2300 UTC;0;1001,2;1001,3;1000,3;;24,9;;25,6;24,9;;;;;;41;3,9;1,7;
2025/02/23;0000 UTC;0;1002,2;1002,2;1001,2;;24,4;;24,9;24,3;;;7;;7;37;3,4;,9;
2025/02/23;0100 UTC;0;1002,9;1002,9;1002,2;;24,3;;24,4;24,3;;;7;;;49;2,2;,5;
2025/02/23;0200 UTC;0;1003,1;1003,1;1002,9;;23,9;;24,3;23,9;;;;;;342;2;1;
2025/02/23;0300 UTC;0;1003,2;1003,5;1003,1;;23,8;;23,9;23,7;;;;;;333;1,4;,7;
2025/02/23;0400 UTC;0;1002,5;1003,3;1002,5;;23,6;;23,8;23,6;;;;;;323;1,7;1;
2025/02/23;0500 UTC;0;1002,1;1002,5;1002;;23,5;;23,6;23,4;;;;;;343;2,6;1,4;
2025/02/23;0600 UTC;0;1001,5;1002,1;1001,2;;23,4;;23,5;23,3;;;;;;345;2,9;1,3;
2025/02/23;0700 UTC;0;1001,1;1001,5;1001,1;;23,6;;23,6;23,4;;;7;;;355;3,1;1,5;
2025/02/23;0800 UTC;4,8;1001,3;1001,3;1001;;23,5;;23,8;23,5;;;;;;2;4,1;1,6;
2025/02/23;0900 UTC;10,4;1001,9;1001,9;1001,3;;23,3;;23,5;23,3;;;;;;17;4;2,1;
2025/02/23;1000 UTC;14;1002,8;1002,8;1001,9;;23,2;;23,3;23,2;;;;;;10;4;2,1;
2025/02/23;1100 UTC;10,4;1003,3;1003,4;1002,8;11,8;22,7;;23,2;22,6;;;;;;332;4,2;2,1;
2025/02/23;1200 UTC;3,4;1004,2;1004,2;1003,2;78,9;23;;23;22,4;;;;;;13;3,5;1,7;
2025/02/23;1300 UTC;,2;1004,6;1004,7;1004,2;378,8;23,6;;23,6;23;;;7;;;358;3,4;1,9;
2025/02/23;1400 UTC;0;1004,9;1004,9;1004,6;1127,7;24,9;;24,9;23,6;;;;;;11;4;2,5;
2025/02/23;1500 UTC;,2;1004,7;1005;1004,7;1147,6;25,1;;25,1;24,8;;;;;;7;5,2;2,6;
2025/02/23;1600 UTC;0;1003,6;1004,7;1003,6;1306,2;25;;25,7;25;;;;;;16;6,2;2,5;
2025/02/23;1700 UTC;0;1002,3;1003,6;1002,3;1299,6;25,4;;25,4;24,7;;;;;;37;6,5;1,9;
2025/02/23;1800 UTC;0;1001;1002,3;1001;973,7;24,9;;25,4;24,9;;;;;;32;4,4;2,3;
2025/02/23;1900 UTC;0;1000,7;1001;1000,7;737,7;25,2;;25,3;24,9;;;;;;38;6,2;2;
2025/02/23;2000 UTC;0;1000,5;1000,7;1000,5;905,5;25,8;;26,1;25,2;;;;;;22;4,5;2,1;
2025/02/23;2100 UTC;0;1000,4;1000,5;1000,3;496,8;25,2;;25,9;25,2;;;;;;19;4,4;1,8;
2025/02/23;2200 UTC;0;1000,6;1000,6;1000,2;62;24,4;;25,2;24,3;;;;;;2;3,6;1,1;
2025/02/23;2300 UTC;0;1001,4;1001,4;1000,6;;24;;24,4;24;;;7;;;63;1,8;,4;
2025/02/24;0000 UTC;0;1001,9;1001,9;1001,4;;24,2;;24,2;24;;;;;;14;1,9;1;
2025/02/24;0100 UTC;0;1002,8;1002,8;1001,9;;24;;24,2;24;;;;;;47;2;,4;
2025/02/24;0200 UTC;0;1003,3;1003,3;1002,8;;23,8;;24;23,8;;;;;;314;1,7;,8;
2025/02/24;0300 UTC;0;1003;1003,3;1003;;23,6;;23,8;23,6;;;;;;314;1,7;,6;
2025/02/24;0400 UTC;0;1002,6;1003;1002,6;;23,6;;23,7;23,5;;;;;;202;1;,3;
2025/02/24;0500 UTC;0;1002,1;1002,7;1002;;23,4;;23,6;23,3;;;;;;249;1,6;,9;
2025/02/24;0600 UTC;3,4;1001,7;1002,2;1001,7;;23,2;;23,5;23,2;;;;;;15;4,7;2;
2025/02/24;0700 UTC;0;1001,3;1001,7;1001,2;;23,2;;23,2;23;;;7;;;343;4,2;,7;
2025/02/24;0800 UTC;0;1001,3;1001,3;1001,1;;23;;23,2;23;;;7;;;320;1,3;,7;
2025/02/24;0900 UTC;0;1001,5;1001,6;1001,3;;23;;23,1;23;;;7;;;329;1,9;1,1;
2025/02/24;1000 UTC;0;1002,2;1002,2;1001,5;15,3;23,1;;23,1;23;;;7;;;330;1,7;,8;
2025/02/24;1100 UTC;0;1003,1;1003,1;1002,2;414,5;24,1;;24,2;23,1;;;7;;;338;2,9;1,2;
2025/02/24;1200 UTC;0;1004;1004;1003,1;946;25,7;;25,8;24,1;;;;;;15;4,4;2,3;
2025/02/24;1300 UTC;0;1004,4;1004,5;1004;1593,3;27,3;;27,5;25,4;;;;;;23;7,7;3,7;
2025/02/24;1400 UTC;0;1004,1;1004,5;1004,1;1342,2;27,3;;27,4;26,8;;;;;;32;7,7;3,2;
2025/02/24;1500 UTC;0;1004;1004,2;1004;1779,1;26,9;;27,5;25,8;;;;;;68;8,5;3;
2025/02/24;1600 UTC;0;1002,9;1004;1002,9;2826,1;29,4;;29,4;26,8;;;;;;85;6,4;2,5;
2025/02/24;1700 UTC;0;1001,4;1002,9;1001,4;3182,9;29,2;;29,5;28,5;;;;;;41;6,4;3;
2025/02/24;1800 UTC;0;999,8;1001,4;999,8;3210,1;30,5;;30,7;29;;;;;;25;5,8;2;
2025/02/24;1900 UTC;0;999,3;999,8;999,3;2089,8;30,7;;31,4;30;6,8;;22;;;22;5,2;3;
2025/02/24;2000 UTC;0;999,5;999,5;999,2;1499,7;29;;31,2;29;-9,3;;7;;;48;6,6;2,9;
2025/02/24;2100 UTC;0;999,9;999,9;999,4;381,5;27,5;;29;27,5;;;7;;;8;6,1;2,6;
2025/02/24;2200 UTC;0;1000,9;1000,9;999,9;23,7;26;;27,5;26;;;7;;;35;6,7;2,5;
2025/02/24;2300 UTC;0;1001,9;1001,9;1000,9;;25,2;;26;25,2;;;7;;;12;5,3;2,6;
2025/02/25;0000 UTC;0;1002,6;1002,6;1001,9;;25,1;;25,2;25,1;;;;;;15;5,8;3,3;
2025/02/25;0100 UTC;0;1003,4;1003,4;1002,6;;24,7;;25,1;24,7;;;7;;;9;5,8;2;
2025/02/25;0200 UTC;0;1003,7;1003,7;1003,4;;24,5;;24,7;24,4;;;;;;15;4,1;2,2;
2025/02/25;0300 UTC;0;1003,5;1003,7;1003,4;;24,5;;24,5;24,4;;;7;;;16;4,8;2,4;
2025/02/25;0400 UTC;0;1002,8;1003,5;1002,8;;24,2;;24,5;24,2;;;7;;;357;4,2;1,3;
2025/02/25;0500 UTC;0;1002,2;1002,8;1002,2;;24,1;;24,2;24,1;;;7;;;16;3,5;1,8;
2025/02/25;0600 UTC;0;1001,4;1002,2;1001,4;;23,7;;24,1;23,7;;;;;;349;3,3;1,2;
2025/02/25;0700 UTC;0;1001,2;1001,4;1001,1;;23,5;;23,7;23,4;;;;;;348;2,7;1,4;
2025/02/25;0800 UTC;0;1001,8;1001,8;1001,2;;23,6;;23,6;23,4;;;;;;350;3;,9;
2025/02/25;0900 UTC;0;1002,2;1002,2;1001,8;;23,5;;23,6;23,5;;;;;;332;2,2;1;
2025/02/25;1000 UTC;0;1003,1;1003,1;1002,2;10,1;23,3;;23,5;23,3;;;;;;324;2;1,2;
2025/02/25;1100 UTC;0;1003,8;1003,9;1003;243,4;24,3;;24,3;23,3;;;;;;13;3;1,5;
2025/02/25;1200 UTC;0;1004,9;1004,9;1003,8;835,8;26,4;;26,4;24,3;;;;;;29;6;2,6;
2025/02/25;1300 UTC;0;1005,5;1005,5;1004,9;964,3;26,7;;26,8;26;;;7;;;33;7,3;2,9;
2025/02/25;1400 UTC;0;1005,4;1005,6;1005,4;1717,5;28,4;;28,6;26,7;;;;;;31;8,4;3,3;
2025/02/25;1500 UTC;0;1004,8;1005,4;1004,8;1622,2;28,1;;28,5;27,8;;;;;;39;7,7;3;
2025/02/25;1600 UTC;,2;1004;1004,8;1004;1152,9;26,8;;28,6;26,3;;;;;;81;8;4;
2025/02/25;1700 UTC;0;1002,5;1004;1002,5;2549,7;29,7;;29,7;26,4;;;;;;51;8;3,5;
2025/02/25;1800 UTC;0;1001,3;1002,5;1001,3;2732,4;29,9;;30,5;29;;;;;;49;9,4;4;
2025/02/25;1900 UTC;,2;1000,7;1001,3;1000,6;1952,8;29,8;;30,4;28,9;;;;;;43;9;3,7;
2025/02/25;2000 UTC;0;1000,5;1000,7;1000,4;1388,3;29,1;;29,9;29;;;;;;44;8,9;2,9;
2025/02/25;2100 UTC;0;1000,7;1000,7;1000,4;520,6;27,7;;29,2;27,7;;;;;;49;7,7;2,4;
2025/02/25;2200 UTC;0;1001,1;1001,2;1000,7;43,1;26,4;;27,7;26,2;;;7;;;62;8;2,3;
2025/02/25;2300 UTC;0;1002,3;1002,3;1001,1;;25,9;;26,5;25,9;;;7;;;45;8;2,1;
2025/02/26;0000 UTC;0;1002,6;1002,6;1002,1;;25,2;;25,9;25,2;;;;;;27;4,7;1,8;
2025/02/26;0100 UTC;0;1003,7;1003,7;1002,6;;24,9;;25,2;24,9;;;;;;14;3,8;1,9;
2025/02/26;0200 UTC;0;1004,4;1004,5;1003,7;;24,6;;24,9;24,6;;;;;;16;4,1;2,2;
2025/02/26;0300 UTC;0;1004,3;1004,5;1004,3;;24,1;;24,6;24,1;;;;;;26;4,1;,9;
2025/02/26;0400 UTC;0;1003,8;1004,4;1003,8;;23,9;;24,2;23,9;;;;;;360;1,9;,7;
2025/02/26;0500 UTC;0;1003;1003,8;1003;;23,5;;23,9;23,5;;;;;;353;2,6;1,1;
2025/02/26;0600 UTC;0;1002,7;1003;1002,7;;23;;23,5;23;;;7;;;31;2,1;,5;
2025/02/26;0700 UTC;0;1002,4;1002,7;1002,3;;22,9;;23;22,7;;;7;;;343;2,1;,9;
2025/02/26;0800 UTC;0;1002,3;1002,4;1002,2;;22,7;;22,9;22,7;;;7;;;332;1,9;1,1;
2025/02/26;0900 UTC;0;1002,6;1002,7;1002,3;;22,7;;22,8;22,7;;;7;;;339;2,1;1,4;
2025/02/26;1000 UTC;0;1003,3;1003,3;1002,6;16,8;22,4;;22,7;22,4;;;7;;;325;2,2;1,1;
2025/02/26;1100 UTC;0;1004,3;1004,3;1003,3;234,1;23,2;;23,2;22,5;;;7;;;337;3,2;1,9;
2025/02/26;1200 UTC;,2;1005,2;1005,3;1004,3;477,6;23,2;;23,6;23;;;7;;;355;7,4;2,3;
2025/02/26;1300 UTC;0;1005,5;1005,6;1005,1;1631,4;25,8;;25,8;23,2;;;7;;;352;4,8;2,6;
2025/02/26;1400 UTC;0;1005,4;1005,5;1005,3;2674,7;27,9;;28,2;25,7;;;;;;15;6,8;3,5;
2025/02/26;1500 UTC;0;1004,7;1005,4;1004,7;2474,7;29,4;;29,9;27,9;;;;;;39;6,8;3,1;
2025/02/26;1600 UTC;0;1003,9;1004,7;1003,9;2756,2;30,6;;30,9;28,9;;;;;;48;7,2;3,4;
2025/02/26;1700 UTC;0;1002,7;1003,9;1002,7;3055,6;31;;31,2;30;7,6;;23;;;30;7,9;3,1;
2025/02/26;1800 UTC;0;1001,8;1002,7;1001,8;2450,3;30,4;;31,5;29,8;7,5;;23;;;42;8,1;2,8;
2025/02/26;1900 UTC;0;1001,2;1001,9;1001,1;2511,1;30,7;;31,6;30,1;7,7;;24;;;32;8;3,5;
2025/02/26;2000 UTC;0;1000,9;1001,2;1000,9;1392;28,8;;31,4;28,8;7,7;;23;;;44;7,5;2,7;
2025/02/26;2100 UTC;0;1000,9;1001,1;1000,8;365,6;27,1;;28,9;26,7;;;;;;29;8;1,3;
2025/02/26;2200 UTC;0;1001,6;1001,6;1000,9;49,4;26,4;;27,1;26,4;;;;;;47;3,5;1,4;
2025/02/26;2300 UTC;0;1002,3;1002,3;1001,6;;25,9;;26,6;25,9;;;;;;23;4,5;1,5;
2025/02/27;0000 UTC;0;1002,6;1002,7;1002,3;;25,2;;25,9;25,1;;;;;;48;2,8;1;
2025/02/27;0100 UTC;0;1003,1;1003,1;1002,6;;25,5;;25,7;25,2;;;;;;25;4,6;2,1;
2025/02/27;0200 UTC;0;1003,9;1003,9;1003,1;;24,7;;25,5;24,7;;;7;;;24;5,7;2,4;
2025/02/27;0300 UTC;0;1003,8;1004,1;1003,8;;24,2;;24,8;24,2;;;7;;;16;5,5;1,9;
2025/02/27;0400 UTC;0;1002,8;1003,8;1002,8;;23,9;;24,2;23,8;;;7;;;352;3,4;1,5;
2025/02/27;0500 UTC;0;1002,2;1002,8;1002,1;;23,3;;23,9;23,3;;;7;;;343;3,3;1,2;
2025/02/27;0600 UTC;0;1001,7;1002,2;1001,7;;23,5;;23,5;23,3;;;7;;;333;2,1;1;
2025/02/27;0700 UTC;0;1001,1;1001,7;1001;;23,4;;23,5;23,3;;;7;;7;338;2,4;1,4;
2025/02/27;0800 UTC;0;1001,1;1001,1;1001;;23,3;;23,4;23,3;;;7;;7;340;2,4;1,1;
2025/02/27;0900 UTC;0;1001,2;1001,2;1001;;23,3;;23,4;23,2;;;7;;;349;2,2;1,2;
2025/02/27;1000 UTC;0;1001,6;1001,6;1001,2;11,2;23,5;;23,5;23,2;;;7;;;320;3,3;1,8;
2025/02/27;1100 UTC;0;1002,6;1002,6;1001,6;373,8;24,4;;24,4;23,5;;;7;;;345;3,5;1,7;
2025/02/27;1200 UTC;0;1003,8;1003,8;1002,6;854,1;25,6;;25,6;24,3;;;7;;;358;5,6;2,5;
2025/02/27;1300 UTC;0;1004;1004;1003,8;1514;27,6;;27,8;25,6;;;;;;10;7,9;4,2;
2025/02/27;1400 UTC;0;1004,1;1004,1;1004;2122,1;28,3;;28,7;27,4;;;7;;;17;7,9;3,7;
2025/02/27;1500 UTC;0;1003,5;1004,1;1003,5;2451,1;29,7;;30;28,2;;;;;;38;6,7;2,2;
2025/02/27;1600 UTC;0;1002,9;1003,6;1002,9;1447,5;28,5;;29,7;26,8;;;;;;12;7,1;2,9;
2025/02/27;1700 UTC;0;1001,6;1002,9;1001,6;2165,1;29,7;;29,8;28,4;;;;;;351;5,8;2;
2025/02/27;1800 UTC;0;1000,7;1001,6;1000,7;2134,8;29,9;;30,6;29,2;13,3;;38;;;24;6,7;3,2;
2025/02/27;1900 UTC;0;1000,1;1000,7;1000,1;1502,2;29,6;;30,1;29,5;;;;;;47;6,8;2,6;
2025/02/27;2000 UTC;0;999,6;1000,1;999,5;748,8;28,9;;30,1;28,7;;;;;;30;5,9;1,6;
2025/02/27;2100 UTC;0;999,9;999,9;999,5;486,4;28,5;;29,8;28,5;;;;;;51;5,4;1,4;
2025/02/27;2200 UTC;0;1000,4;1000,4;999,9;69,2;27,6;;28,5;27,6;;;;;;48;5,4;2,4;
2025/02/27;2300 UTC;0;1001,2;1001,2;1000,4;;26,7;;27,7;26,7;;;;;;58;4,8;2,1;
2025/02/28;0000 UTC;0;1001,7;1001,7;1001,2;;26,3;;26,7;26,2;;;;;;34;6,2;2,2;
2025/02/28;0100 UTC;0;1002,7;1002,7;1001,7;;25,9;;26,3;25,9;;;;;;33;6,2;2,7;
2025/02/28;0200 UTC;0;1003,1;1003,1;1002,6;;25,1;;25,9;25,1;;;;;;23;6,3;2,2;
2025/02/28;0300 UTC;0;1003,2;1003,4;1003,1;;24,6;;25,1;24,6;;;7;;;22;4,2;1,2;
2025/02/28;0400 UTC;0;1002,6;1003,2;1002,6;;24,2;;24,6;24,2;;;7;;;350;4,1;1,6;
2025/02/28;0500 UTC;0;1002;1002,6;1002;;23,8;;24,2;23,8;;;7;;;349;3,2;1;
2025/02/28;0600 UTC;0;1001;1002;1001;;23,6;;23,8;23,6;;;;;;338;3,1;1,7;
2025/02/28;0700 UTC;0;1000,6;1001;1000,5;;23,2;;23,6;23,2;;;;;;323;3;1,4;
2025/02/28;0800 UTC;0;1000,7;1000,7;1000,5;;23,1;;23,2;23,1;;;;;;326;2,8;1;
2025/02/28;0900 UTC;0;1001,1;1001,2;1000,6;;22,9;;23,1;22,9;;;7;;;317;2,6;1,6;
2025/02/28;1000 UTC;0;1001,6;1001,6;1001,1;18,4;22,9;;22,9;22,8;;;;;;317;3,3;1,7;
2025/02/28;1100 UTC;0;1002,1;1002,2;1001,6;370,5;23,7;;23,8;22,9;;;;;;330;3,9;1,6;
2025/02/28;1200 UTC;0;1003,1;1003,1;1002,1;996,3;25,6;;25,6;23,7;;;7;;;331;5;1,8;
2025/02/28;1300 UTC;0;1003,6;1003,6;1003,1;1452,5;27;;27,1;25,5;;;7;;;4;5,8;3;
2025/02/28;1400 UTC;0;1003,4;1003,6;1003,4;1917,1;28,7;;28,9;26,9;;;;;;18;6,5;2,4;
2025/02/28;1500 UTC;0;1002,8;1003,4;1002,8;2734,2;30,7;5,2;30,7;28,7;5,2;;20;;20;41;6,4;3,2;
2025/02/28;1600 UTC;0;1001,8;1002,8;1001,8;2246,9;29,5;;30,7;28,9;;;22;;;5;6,8;2,7;
2025/02/28;1700 UTC;0;1000,5;1001,8;1000,5;2064,4;30,9;6,2;31,1;29,5;7;;22;;21;31;5,6;2,4;
2025/02/28;1800 UTC;0;999,4;1000,5;999,4;2712,7;30,6;;31,3;30,2;12,6;;35;;;32;6,2;2,6;
2025/02/28;1900 UTC;0;999;999,4;999;1178,9;28,8;;30,6;28,8;;;;;;52;6,4;2,5;
2025/02/28;2000 UTC;0;998,7;999;998,7;782,6;28,6;;28,9;28,4;;;;;;33;7,4;2,5;
2025/02/28;2100 UTC;0;999;999;998,6;546,6;27,9;;28,6;27,9;;;7;;;9;5,6;2,1;
2025/02/28;2200 UTC;0;999,8;999,8;999;64,5;27,1;;27,9;27,1;;;;;;353;3,5;1,9;
2025/02/28;2300 UTC;0;1000,6;1000,6;999,8;;26,5;;27,1;26,5;;;;;;7;4,4;1;
